system:index,actual_evapotranspiration,community,date,max_temperature,min_temperature,potential_evapotranspiration,precipitation,province,soil_moisture,.geo
202211_0000000000000000001b,395.02009962003865,Comunidad de Madrid,2022-11-01T00:00:00,14.447969283821319,5.777666911459495,404.8915115425141,57.64111242376834,Madrid,211.60725118937367,"{""type"":""MultiPoint"",""coordinates"":[]}"
202211_00000000000000000002,126.25388636286324,Comunitat Valenciana,2022-11-01T00:00:00,20.075125009921425,9.814759674804124,708.6589298470403,12.471613393353215,Alacant/Alicante,65.30543240393226,"{""type"":""MultiPoint"",""coordinates"":[]}"
202211_0000000000000000000b,454.3822444422875,Comunitat Valenciana,2022-11-01T00:00:00,16.15947189593244,7.919206873119117,462.9392777400256,61.18514707309971,Castelló/Castellón,254.45351907581812,"{""type"":""MultiPoint"",""coordinates"":[]}"
202211_0000000000000000002b,264.2515949083418,Comunitat Valenciana,2022-11-01T00:00:00,18.174759784815365,8.18927209527883,591.1759971565749,27.489840177834488,València/Valencia,92.21255203407283,"{""type"":""MultiPoint"",""coordinates"":[]}"
202211_00000000000000000005,488.3083468505609,Extremadura,2022-11-01T00:00:00,18.462649859994727,9.095539163714012,522.4312705590241,52.99972814513422,Badajoz,135.67223667080472,"{""type"":""MultiPoint"",""coordinates"":[]}"
202211_00000000000000000009,437.99406354842466,Extremadura,2022-11-01T00:00:00,17.169376852081502,8.54700207563671,440.53002493374885,73.89324177904257,Cáceres,477.5300999960836,"{""type"":""MultiPoint"",""coordinates"":[]}"
202211_0000000000000000000e,410.35569597735383,Galicia,2022-11-01T00:00:00,15.865905346770518,9.45761023411941,410.35569597735383,213.12316985451645,A Coruña,2096.8761881927107,"{""type"":""MultiPoint"",""coordinates"":[]}"
202211_0000000000000000001a,373.9255359745759,Galicia,2022-11-01T00:00:00,14.543890796939612,6.727982658634091,373.9255359745759,246.60139882013655,Lugo,2180.9917234389964,"{""type"":""MultiPoint"",""coordinates"":[]}"
202211_0000000000000000001f,342.1997268135114,Galicia,2022-11-01T00:00:00,13.434900862513324,5.769581801312668,342.1997268135114,278.56472286175756,Ourense,1825.901635682623,"{""type"":""MultiPoint"",""coordinates"":[]}"
202211_00000000000000000022,359.1513589892775,Galicia,2022-11-01T00:00:00,15.34895270551075,8.905502451998997,359.1513589892775,286.9635386363006,Pontevedra,2084.215637381208,"{""type"":""MultiPoint"",""coordinates"":[]}"
202211_00000000000000000006,560.5034041110189,Illes Balears,2022-11-01T00:00:00,19.623681396076798,12.659219793405674,566.1295388146914,101.4636503547579,Illes Balears,661.4522250626043,"{""type"":""MultiPoint"",""coordinates"":[]}"
202211_00000000000000000019,431.4542631631038,La Rioja,2022-11-01T00:00:00,13.736241834916859,4.853461500395884,435.5675722486147,68.13812598970708,La Rioja,332.31366290577995,"{""type"":""MultiPoint"",""coordinates"":[]}"
202211_00000000000000000000,412.9993685582757,País Vasco/Euskadi,2022-11-01T00:00:00,13.695072717643697,5.928074713814306,412.9993685582757,114.15810486006424,Araba/Álava,884.0832280930454,"{""type"":""MultiPoint"",""coordinates"":[]}"
202211_00000000000000000013,466.9846918180408,País Vasco/Euskadi,2022-11-01T00:00:00,15.589908399316883,8.110402111473379,466.9846918180408,179.00664493091134,Gipuzkoa,1490.3835739791962,"{""type"":""MultiPoint"",""coordinates"":[]}"
202211_0000000000000000002d,481.4719609312134,País Vasco/Euskadi,2022-11-01T00:00:00,15.665223785343661,9.26790976442188,481.4719609312134,152.85912483698206,Bizkaia,1258.5895557590388,"{""type"":""MultiPoint"",""coordinates"":[]}"
202211_00000000000000000020,390.4509546173134,Principado de Asturias,2022-11-01T00:00:00,14.23809840926067,5.869383335167092,390.4509546173134,128.8210114252955,Asturias,1754.250279407252,"{""type"":""MultiPoint"",""coordinates"":[]}"
202211_0000000000000000001d,159.51166420239855,Región de Murcia,2022-11-01T00:00:00,19.537489732216194,8.857953718697924,655.2546879767186,15.7388638550541,Murcia,81.6650707596987,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000003,296.5433246673803,Andalucía,2022-12-01T00:00:00,15.326853494418108,6.58305857164704,404.30915277565373,38.42803180914513,Almería,177.1321302951521,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000000a,425.52741326785764,Andalucía,2022-12-01T00:00:00,18.70312372118401,10.897401900604743,425.52741326785764,204.74755604055835,Cádiz,1491.429236575273,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000000d,382.1646829700974,Andalucía,2022-12-01T00:00:00,16.50081951012577,7.745854483925551,382.1646829700974,160.3050264894597,Córdoba,1216.1082669289094,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000011,401.15989635219063,Andalucía,2022-12-01T00:00:00,13.695201784692351,5.027409970537739,401.2993810805656,108.39487377858799,Granada,667.082971237203,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000014,314.9548072165969,Andalucía,2022-12-01T00:00:00,17.481791615818462,9.708695537451764,314.9548072165969,166.370421188034,Huelva,1313.164715195092,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000016,393.16333266112184,Andalucía,2022-12-01T00:00:00,14.957446546881853,6.393437083454252,393.16333266112184,102.76178132792948,Jaén,641.465975436405,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000001c,422.84900663473866,Andalucía,2022-12-01T00:00:00,16.928518303204786,8.378929398628754,422.84900663473866,160.3897147708293,Málaga,1124.958595170205,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000026,385.8067902911418,Andalucía,2022-12-01T00:00:00,17.97817508542669,9.148759227752121,385.8067902911418,141.38969827812173,Sevilla,1025.6954138846393,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000015,293.1316490689807,Aragón,2022-12-01T00:00:00,10.441688738679362,3.1010115173959423,293.1316490689807,70.85732091707709,Huesca,676.9366683045904,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000029,262.0846399316006,Aragón,2022-12-01T00:00:00,11.281971750704942,1.9418069703473089,262.0846399316006,59.506988915325486,Teruel,346.08619878141985,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000002f,293.3303760419249,Aragón,2022-12-01T00:00:00,12.436430521291047,4.131200093426564,293.3303760419249,66.22924178503129,Zaragoza,366.7413653416638,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000032,201.8013610145745,Canarias,2022-12-01T00:00:00,22.267190087155875,16.18047817463928,726.0587892792806,21.261212904164918,Las Palmas,6.332920904674388,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000033,634.9536967886484,Canarias,2022-12-01T00:00:00,19.19981988314371,13.476334402319553,721.8072310328164,79.71862232570402,Santa Cruz de Tenerife,135.9733339190793,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000024,346.79500761667373,Cantabria,2022-12-01T00:00:00,12.548433965748067,6.367629137238615,346.79500761667373,90.87255920232663,Cantabria,1485.5015925772057,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000004,221.91447672105062,Castilla y León,2022-12-01T00:00:00,10.434225228810192,2.8378814166335053,221.91447672105062,124.2965061679268,Ávila,633.3678710704338,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000008,278.53704648637336,Castilla y León,2022-12-01T00:00:00,10.600112955912303,3.9655602220739326,278.53704648637336,82.33447597615276,Burgos,1025.5153842463567,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000017,239.15294745818082,Castilla y León,2022-12-01T00:00:00,9.748635251552034,2.1334628350108757,239.15294745818082,137.42977821343464,León,1528.2179812083114,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000021,254.21628756793584,Castilla y León,2022-12-01T00:00:00,10.772724246318695,3.107438490005111,254.21628756793584,100.97817537122775,Palencia,994.3748277410466,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000023,268.8810115593497,Castilla y León,2022-12-01T00:00:00,12.71421484784754,5.275853516119531,268.8810115593497,240.9668979914532,Salamanca,680.0195273946764,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000025,228.550511626201,Castilla y León,2022-12-01T00:00:00,10.170343101298313,3.042498899728604,228.550511626201,92.33297880143773,Segovia,645.67028533705,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000027,257.9578979548164,Castilla y León,2022-12-01T00:00:00,10.477902234722265,2.4577206444315407,257.9578979548164,91.98003729632237,Soria,739.2835926752475,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000002c,242.24702637610227,Castilla y León,2022-12-01T00:00:00,11.519382356368705,3.9668267101736383,242.24702637610227,112.25786427378316,Valladolid,541.97471934118,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000002e,240.34964726631392,Castilla y León,2022-12-01T00:00:00,11.471148529481871,3.8958690833690808,240.34964726631392,197.32497974164636,Zamora,721.8730337480339,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000001,321.46728984290144,Castilla-La Mancha,2022-12-01T00:00:00,13.920328266728795,4.3084770727717965,364.42894076161735,56.24513161886586,Albacete,227.1025470789712,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000000c,318.4622171039785,Castilla-La Mancha,2022-12-01T00:00:00,14.496102082485349,5.592734300284251,318.4622171039785,121.71801897500539,Ciudad Real,622.0191437752113,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000000f,271.449133517207,Castilla-La Mancha,2022-12-01T00:00:00,12.541565894573225,3.106131596720456,271.449133517207,105.27976848515483,Cuenca,741.7354708965157,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000012,258.81952758537847,Castilla-La Mancha,2022-12-01T00:00:00,11.023078530312052,2.598318028436813,258.81952758537847,107.7622621995173,Guadalajara,632.3246048411532,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000002a,275.7245260913176,Castilla-La Mancha,2022-12-01T00:00:00,14.440335128665486,6.045861042978395,275.7245260913176,99.86484436240426,Toledo,477.90880049898436,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000007,271.4447012295847,Cataluña/Catalunya,2022-12-01T00:00:00,11.611102883136544,5.742382025763505,277.03542278678754,37.86762635592046,Barcelona,290.73653030833196,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000010,276.79443062099625,Cataluña/Catalunya,2022-12-01T00:00:00,12.189779236592729,5.899769177828362,325.12267457250243,29.89080417174017,Girona,312.249372650749,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000018,271.60395402582816,Cataluña/Catalunya,2022-12-01T00:00:00,9.94911083316604,3.47100209488221,271.9133789369115,55.56278727423396,Lleida,548.1064581049292,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000028,288.9139036139718,Cataluña/Catalunya,2022-12-01T00:00:00,15.13917723177392,5.186885493721399,288.93647834236964,60.563561969645,Tarragona,413.2779513433979,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000030,451.8188153310105,Ciudad Autónoma de Ceuta,2022-12-01T00:00:00,19.96202090592335,11.528222996515682,451.8188153310105,157.1045296167248,Ceuta,1270.6411149825785,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000031,279.07960199004975,Ciudad Autónoma de Melilla,2022-12-01T00:00:00,19.465174129353237,11.293034825870649,448.7810945273631,29.238805970149254,Melilla,31.23880597014925,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000001e,314.0135106909906,Comunidad Foral de Navarra,2022-12-01T00:00:00,12.068714156984198,4.733527280973438,314.0135106909906,64.35220294681056,Navarra,1142.936152436877,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000001b,229.82718956543968,Comunidad de Madrid,2022-12-01T00:00:00,12.06725230690635,4.369764360292476,229.82718956543968,100.66170695105218,Madrid,660.8242360867201,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000002,225.7280623178711,Comunitat Valenciana,2022-12-01T00:00:00,17.41277198870657,7.50957218826891,429.55598516889074,23.171850373612422,Alacant/Alicante,59.29663351966707,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000000b,273.44779147655584,Comunitat Valenciana,2022-12-01T00:00:00,14.666699349577703,4.618524415105333,286.6388991360063,38.75280069896129,Castelló/Castellón,348.905261625085,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000002b,282.19444929727615,Comunitat Valenciana,2022-12-01T00:00:00,15.843561630631875,6.280196630059568,380.1588703410298,31.458134785568394,València/Valencia,108.36428369187387,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000005,328.94362032145295,Extremadura,2022-12-01T00:00:00,16.330057784262017,8.010515950329074,328.94362032145295,175.38959218749508,Badajoz,999.027363702542,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000009,285.83657298017056,Extremadura,2022-12-01T00:00:00,15.40896603266187,7.807043457828025,285.83657298017056,201.18758077359897,Cáceres,1289.8397419161138,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000000e,330.00825257361174,Galicia,2022-12-01T00:00:00,14.278187527553687,7.659659842373522,330.00825257361174,311.71019312723814,A Coruña,2096.8761881927107,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000001a,332.4500121990127,Galicia,2022-12-01T00:00:00,13.416912836489443,5.707294384074971,332.4500121990127,262.6326220370476,Lugo,2180.9917234389964,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000001f,269.4283443867908,Galicia,2022-12-01T00:00:00,12.235766812137038,4.951626232775504,269.4283443867908,332.48966530359786,Ourense,1825.901635682623,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000022,283.1240406727064,Galicia,2022-12-01T00:00:00,14.01104369268279,7.442229795251157,283.1240406727064,409.51277255977607,Pontevedra,2084.215637381208,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000006,340.65695429883107,Illes Balears,2022-12-01T00:00:00,17.015652389399012,10.097078464106845,340.65695429883107,65.88414284223703,Illes Balears,914.9726888564271,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000019,281.45558689627876,La Rioja,2022-12-01T00:00:00,10.870624257719722,3.584248812351543,281.45558689627876,72.01470952098184,La Rioja,695.4119779295329,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000000,304.64309284230217,País Vasco/Euskadi,2022-12-01T00:00:00,11.500875870778506,5.0351875992993,304.64309284230217,75.69291563123797,Araba/Álava,1297.2679757200458,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000013,400.89321533923317,País Vasco/Euskadi,2022-12-01T00:00:00,13.827070330693996,7.180987424312995,400.89321533923317,77.3678310821301,Gipuzkoa,1662.4784039745382,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000002d,412.2822497849554,País Vasco/Euskadi,2022-12-01T00:00:00,14.270670662338027,8.413055301201476,412.2822497849554,83.19148700019421,Bizkaia,1605.411581897389,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_00000000000000000020,310.95497055366076,Principado de Asturias,2022-12-01T00:00:00,13.076101269927678,5.118750687660326,310.95497055366076,110.07931112359356,Asturias,1963.3289187952785,"{""type"":""MultiPoint"",""coordinates"":[]}"
202212_0000000000000000001d,182.85085310615128,Región de Murcia,2022-12-01T00:00:00,16.703073294374427,6.7913920767912845,411.75824356356645,18.941802201412848,Murcia,78.23097232978952,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000003,132.21220370087167,Andalucía,2023-01-01T00:00:00,12.47282229698731,2.943281847377274,466.6819009022785,11.50929041137789,Almería,153.62882703777333,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000000a,407.41807847951605,Andalucía,2023-01-01T00:00:00,15.499583503842123,7.029759468921929,466.20083662983694,32.818169417541924,Cádiz,1395.0265084345015,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000000d,344.4281602961805,Andalucía,2023-01-01T00:00:00,12.965544901923913,3.586899407542384,417.0777907935269,26.134847980871662,Córdoba,1119.5476014866877,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000011,304.9166737319571,Andalucía,2023-01-01T00:00:00,10.434037389516527,0.6292969329574599,384.7437472180419,29.867599991521647,Granada,624.4415947773374,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000014,320.4023483624131,Andalucía,2023-01-01T00:00:00,14.332434447046406,5.996565849797159,434.9396022296251,18.289528018734135,Huelva,1165.8663148520732,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000016,343.4179008307554,Andalucía,2023-01-01T00:00:00,11.23852756149507,2.1213551785705533,390.1733961605245,35.23368862175312,Jaén,622.3726347579303,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000001c,387.248696582971,Andalucía,2023-01-01T00:00:00,14.169112938201879,4.666088087921822,481.4556653655564,28.66990560031005,Málaga,1009.6684291633217,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000026,331.84553136125123,Andalucía,2023-01-01T00:00:00,14.861536775183602,5.274456343022177,442.808424955559,21.432752384084186,Sevilla,897.0711913033946,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000015,262.87537003080087,Aragón,2023-01-01T00:00:00,7.124370697954989,-0.7590483267217186,278.6286548656303,61.29505387169073,Huesca,730.0942884422548,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000029,190.79611885258285,Aragón,2023-01-01T00:00:00,6.6987434202287846,-1.2715537975913382,282.62130312935847,15.295028521338104,Teruel,278.5077359541586,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000002f,315.5695261521393,Aragón,2023-01-01T00:00:00,9.110144811176147,0.9889201932762055,407.9399515349691,26.91383953987417,Zaragoza,302.35885654642885,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000032,168.09738168452841,Canarias,2023-01-01T00:00:00,20.073767717753228,13.923193653450738,934.3596135300861,17.687603486235194,Las Palmas,6.161593187648971,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000033,501.26239950797407,Canarias,2023-01-01T00:00:00,17.125693010587355,11.159814172121422,848.8373017616312,51.70774941791503,Santa Cruz de Tenerife,124.44133022888026,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000024,310.05307436643136,Cantabria,2023-01-01T00:00:00,8.725168490052168,2.4788337257074278,310.05307436643136,183.36195356137196,Cantabria,1952.0517702995903,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000004,220.3629606048548,Castilla y León,2023-01-01T00:00:00,7.184678869876641,-1.3203804218066044,230.62883406287298,46.55783525666531,Ávila,623.5580023875847,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000008,237.0256658511161,Castilla y León,2023-01-01T00:00:00,6.505292355196179,-0.4170580872508098,237.0256658511161,88.81604322853298,Burgos,1222.034532236047,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000017,203.98916170575615,Castilla y León,2023-01-01T00:00:00,6.41757756154318,-1.4221945951976782,203.98916170575615,155.78262844574084,León,1556.7960846662054,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000021,233.51456265580717,Castilla y León,2023-01-01T00:00:00,6.731372032887904,-1.0253394856231515,233.51456265580717,70.72094049517678,Palencia,1093.2279237570267,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000023,295.9527187982825,Castilla y León,2023-01-01T00:00:00,8.617428419361005,0.9265756525064212,295.9527187982825,107.36916025485343,Salamanca,680.0195273946764,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000025,220.7522463874422,Castilla y León,2023-01-01T00:00:00,6.595670432039903,-1.185173842881244,220.7522463874422,47.88624110613951,Segovia,652.8492261424489,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000027,267.41202653541626,Castilla y León,2023-01-01T00:00:00,6.708454036868337,-1.604738467182295,270.8451163217266,43.65068019932136,Soria,780.1684876647007,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000002c,242.26540807209736,Castilla y León,2023-01-01T00:00:00,7.600069145010305,-0.4223454919784009,242.26540807209736,42.39872586722606,Valladolid,541.97471934118,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000002e,240.59317650984318,Castilla y León,2023-01-01T00:00:00,7.657301944801941,-0.18670396587063248,240.59317650984318,89.45556270556274,Zamora,721.8730337480339,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000001,189.3072411261139,Castilla-La Mancha,2023-01-01T00:00:00,9.755971104085969,-0.33283986334677257,393.3511961554186,17.532894823621486,Albacete,201.960868284404,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000000c,297.3011347278338,Castilla-La Mancha,2023-01-01T00:00:00,10.555300856754243,0.9860579707267358,346.2519466423106,23.305989337727947,Ciudad Real,544.6885802499773,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000000f,275.09514897919905,Castilla-La Mancha,2023-01-01T00:00:00,8.473713858819714,-1.0558808770096242,320.33511924750127,29.159902202333996,Cuenca,700.6812369593681,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000012,270.3481106549243,Castilla-La Mancha,2023-01-01T00:00:00,7.1567049027904,-1.2115204605050105,279.309728272793,35.876568360129994,Guadalajara,618.0497644195112,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000002a,256.74072201009795,Castilla-La Mancha,2023-01-01T00:00:00,10.766949031110673,1.7445263441811891,333.03701502853147,15.462934398732306,Toledo,367.53873028716856,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000007,207.94882290234102,Cataluña/Catalunya,2023-01-01T00:00:00,8.612790612513932,2.1457314443350386,329.0581347091227,20.934834441397367,Barcelona,272.8452806236623,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000010,244.14116152257927,Cataluña/Catalunya,2023-01-01T00:00:00,9.089617237545653,2.4176716607549364,370.2607549367354,30.50911112287575,Girona,321.31448991476515,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000018,193.3242229119377,Cataluña/Catalunya,2023-01-01T00:00:00,6.666233278259039,-0.5562936541025217,241.31654854001633,37.2804002408857,Lleida,543.2955276581073,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000028,201.99431600588545,Cataluña/Catalunya,2023-01-01T00:00:00,10.657967669763963,3.020596416261867,432.7400177372863,13.129260476084884,Tarragona,335.4120996513007,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000030,513.1428571428572,Ciudad Autónoma de Ceuta,2023-01-01T00:00:00,17.61289198606272,8.597909407665508,573.672473867596,48.60975609756098,Ceuta,1217.829268292683,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000031,404.05970149253733,Ciudad Autónoma de Melilla,2023-01-01T00:00:00,17.06467661691542,8.402985074626866,611.0746268656717,42.333333333333336,Melilla,30.238805970149254,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000001e,307.07515620244544,Comunidad Foral de Navarra,2023-01-01T00:00:00,8.172554917020248,0.6058894438775202,311.3357979602675,101.11574795161448,Navarra,1414.617970889951,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000001b,242.98410709154197,Comunidad de Madrid,2023-01-01T00:00:00,8.768226954883612,0.6706663686580032,288.18926210926287,26.451091988888535,Madrid,592.6253312685592,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000002,65.71137165081127,Comunitat Valenciana,2023-01-01T00:00:00,13.913080403206596,3.7297109747939157,553.3178370165431,6.394906625242367,Alacant/Alicante,53.95219575249737,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000000b,158.21969711678483,Comunitat Valenciana,2023-01-01T00:00:00,10.282557033297747,2.171056208135133,428.9415979031163,5.935947966216872,Castelló/Castellón,246.4811960003885,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000002b,56.015102682578565,Comunitat Valenciana,2023-01-01T00:00:00,11.96631927083019,2.63746272522997,475.0472418176231,4.32666253004572,València/Valencia,92.9656379332156,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000005,332.7011016163279,Extremadura,2023-01-01T00:00:00,12.535053872572545,3.6109572613944882,383.2210874798748,26.894740816591582,Badajoz,921.3488713492145,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000009,354.42017936634306,Extremadura,2023-01-01T00:00:00,11.773570878425122,3.8426631463519727,365.7743919950914,46.239873112019055,Cáceres,1277.0787012258008,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000000e,385.0133185864664,Galicia,2023-01-01T00:00:00,12.23022050691067,5.816325709821878,385.0133185864664,263.6060343560751,A Coruña,2096.8761881927107,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000001a,314.18685759685707,Galicia,2023-01-01T00:00:00,10.424840318050158,2.818698271493727,314.18685759685707,335.685503193639,Lugo,2180.9917234389964,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000001f,273.8620322325694,Galicia,2023-01-01T00:00:00,9.12548366035532,1.698866877426892,273.8620322325694,283.6240507199066,Ourense,1825.901635682623,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000022,329.4991965201005,Galicia,2023-01-01T00:00:00,11.491003795749862,5.0797453799905785,329.4991965201005,309.4538553182056,Pontevedra,2084.215637381208,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000006,434.862609557596,Illes Balears,2023-01-01T00:00:00,13.772891016277132,6.5764033806343924,497.1102618948247,43.71325907762938,Illes Balears,881.5793510016703,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000019,264.0813786619162,La Rioja,2023-01-01T00:00:00,7.2074252771179745,-0.3584644695170229,266.3193413499605,69.2317893903405,La Rioja,859.8209372525736,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000000,274.39603617549966,País Vasco/Euskadi,2023-01-01T00:00:00,7.540672994663292,0.9209210901535826,274.39603617549966,135.67835173340922,Araba/Álava,1526.335397400903,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000013,365.617295451017,País Vasco/Euskadi,2023-01-01T00:00:00,9.81044558298401,3.1462381617761244,365.617295451017,170.30554261760594,Gipuzkoa,1679.8043471510641,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000002d,386.61006132245615,País Vasco/Euskadi,2023-01-01T00:00:00,10.545767085657202,4.6927439718083175,386.61006132245615,198.0270540248064,Bizkaia,1715.1693720691467,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_00000000000000000020,287.4188329173594,Principado de Asturias,2023-01-01T00:00:00,9.440354514236756,1.8980050611800547,287.4188329173594,226.59950662180714,Asturias,2173.517381157818,"{""type"":""MultiPoint"",""coordinates"":[]}"
202301_0000000000000000001d,76.29344739374311,Región de Murcia,2023-01-01T00:00:00,13.512030908962897,2.992072097444202,523.6004717313245,7.3923701565397,Murcia,71.5096986552137,"{""type"":""MultiPoint"",""coordinates"":[]}"
